public_metrics,edit_history_tweet_ids,text,created_at,id,referenced_tweets,entities,attachments,like_count,retweet_count
"{'retweet_count': 5, 'reply_count': 2, 'like_count': 14, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 1398}",['1783776278769783085'],"‼️ The public sale of NEURON governance token will begin on April 26 at 12 PM CET and run until April 30 at 3 PM CET.

To avoid scams and stay safe during the NEURON token sale, let's dive into essential safety precautions. 🧵",2024-04-26 08:33:00+00:00,1783776278769783085,,"{'annotations': [{'start': 22, 'end': 27, 'probability': 0.4913, 'type': 'Other', 'normalized_text': 'NEURON'}, {'start': 159, 'end': 164, 'probability': 0.523, 'type': 'Other', 'normalized_text': 'NEURON'}]}",,14,5
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 40}",['1783773110090502162'],"@yehudacohen5 You can join our Discord, it will be launched at 12 PM CET on BioXYZ - https://t.co/HzyAzs7bZq",2024-04-26 08:20:25+00:00,1783773110090502162,"[{'type': 'replied_to', 'id': '1783772547084935661'}]","{'mentions': [{'start': 0, 'end': 13, 'username': 'yehudacohen5', 'id': '362129863'}], 'annotations': [{'start': 31, 'end': 37, 'probability': 0.8483, 'type': 'Other', 'normalized_text': 'Discord'}, {'start': 76, 'end': 81, 'probability': 0.7588, 'type': 'Other', 'normalized_text': 'BioXYZ'}], 'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/HzyAzs7bZq', 'expanded_url': 'https://www.bio.xyz/launchpad', 'display_url': 'bio.xyz/launchpad', 'status': 200, 'unwound_url': 'https://www.bio.xyz/launchpad'}]}",,2,0
"{'retweet_count': 7, 'reply_count': 2, 'like_count': 24, 'quote_count': 1, 'bookmark_count': 2, 'impression_count': 1340}",['1783770992814235996'],"Less than 2 hours left before the launch of NEURON public sale - Cerebrum DAO's Governance Token. 🧠

Join our Discord and become part of the Cerebrum DAO community - https://t.co/qO7TYMcgSH https://t.co/JvECNFL0AC",2024-04-26 08:12:00+00:00,1783770992814235996,,"{'annotations': [{'start': 44, 'end': 49, 'probability': 0.7167, 'type': 'Other', 'normalized_text': 'NEURON'}, {'start': 65, 'end': 76, 'probability': 0.8294, 'type': 'Other', 'normalized_text': 'Cerebrum DAO'}, {'start': 91, 'end': 95, 'probability': 0.5988, 'type': 'Other', 'normalized_text': 'Token'}, {'start': 110, 'end': 116, 'probability': 0.7927, 'type': 'Other', 'normalized_text': 'Discord'}, {'start': 141, 'end': 152, 'probability': 0.7642, 'type': 'Other', 'normalized_text': 'Cerebrum DAO'}], 'urls': [{'start': 166, 'end': 189, 'url': 'https://t.co/qO7TYMcgSH', 'expanded_url': 'https://discord.com/invite/pSAbaHf7Rf', 'display_url': 'discord.com/invite/pSAbaHf…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1879156874983157760/uJB4wSqF?format=jpg&name=orig', 'width': 512, 'height': 288}, {'url': 'https://pbs.twimg.com/news_img/1879156874983157760/uJB4wSqF?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Join the Cerebrum DAO Discord Server!', 'description': 'Check out the Cerebrum DAO community on Discord - hang out with 1909 other members and enjoy free voice and text chat.', 'unwound_url': 'https://discord.com/invite/pSAbaHf7Rf'}, {'start': 190, 'end': 213, 'url': 'https://t.co/JvECNFL0AC', 'expanded_url': 'https://x.com/Cerebrum_DAO/status/1783770992814235996/photo/1', 'display_url': 'pic.x.com/JvECNFL0AC', 'media_key': '3_1783770598671290368'}]}",{'media_keys': ['3_1783770598671290368']},24,7
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1783769916430078374'],"RT @melnykowycz: Good morning #DeSci, the governance #token of @Cerebrum_DAO, $NEURON is launching on the @bio_xyz auction launch pad in un…",2024-04-26 08:07:43+00:00,1783769916430078374,"[{'type': 'retweeted', 'id': '1783739495084388501'}]","{'mentions': [{'start': 3, 'end': 15, 'username': 'melnykowycz', 'id': '16837215'}, {'start': 63, 'end': 76, 'username': 'Cerebrum_DAO', 'id': '1448253975980126209'}, {'start': 106, 'end': 114, 'username': 'bio_xyz', 'id': '1809479828812492800'}], 'cashtags': [{'start': 78, 'end': 85, 'tag': 'NEURON'}], 'annotations': [{'start': 31, 'end': 35, 'probability': 0.4364, 'type': 'Other', 'normalized_text': 'DeSci'}, {'start': 79, 'end': 84, 'probability': 0.6408, 'type': 'Other', 'normalized_text': 'NEURON'}], 'hashtags': [{'start': 30, 'end': 36, 'tag': 'DeSci'}, {'start': 53, 'end': 59, 'tag': 'token'}]}",,0,4
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 14, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 901}",['1783509979644719550'],"That's a wrap! Thanks to everyone who made it to the Token Sale Event and Q&amp;A Session.

We are excited about the launch tomorrow April 26th at 12 PM CET. For any further questions, join our Discord community - https://t.co/qO7TYMcgSH https://t.co/VXs0KszeLV",2024-04-25 14:54:49+00:00,1783509979644719550,"[{'type': 'quoted', 'id': '1783495310544634038'}]","{'annotations': [{'start': 194, 'end': 200, 'probability': 0.7137, 'type': 'Other', 'normalized_text': 'Discord'}], 'urls': [{'start': 214, 'end': 237, 'url': 'https://t.co/qO7TYMcgSH', 'expanded_url': 'https://discord.com/invite/pSAbaHf7Rf', 'display_url': 'discord.com/invite/pSAbaHf…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1879156874983157760/uJB4wSqF?format=jpg&name=orig', 'width': 512, 'height': 288}, {'url': 'https://pbs.twimg.com/news_img/1879156874983157760/uJB4wSqF?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Join the Cerebrum DAO Discord Server!', 'description': 'Check out the Cerebrum DAO community on Discord - hang out with 1909 other members and enjoy free voice and text chat.', 'unwound_url': 'https://discord.com/invite/pSAbaHf7Rf'}, {'start': 238, 'end': 261, 'url': 'https://t.co/VXs0KszeLV', 'expanded_url': 'https://twitter.com/Cerebrum_DAO/status/1783495310544634038', 'display_url': 'x.com/Cerebrum_DAO/s…'}]}",,14,4
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 22}",['1783508004479856661'],"@Michael53523 Price will be determined at the end of the auction. The public sale on BioXYZ is 100% at TGE correct.

Feel free to join our Discord for immediate answers to your questions.

https://t.co/qO7TYMcgSH",2024-04-25 14:46:58+00:00,1783508004479856661,"[{'type': 'replied_to', 'id': '1783496401562800421'}]","{'mentions': [{'start': 0, 'end': 13, 'username': 'Michael53523', 'id': '1738617387090399233'}], 'annotations': [{'start': 85, 'end': 90, 'probability': 0.8721, 'type': 'Other', 'normalized_text': 'BioXYZ'}, {'start': 103, 'end': 105, 'probability': 0.5972, 'type': 'Other', 'normalized_text': 'TGE'}, {'start': 139, 'end': 145, 'probability': 0.7544, 'type': 'Other', 'normalized_text': 'Discord'}], 'urls': [{'start': 189, 'end': 212, 'url': 'https://t.co/qO7TYMcgSH', 'expanded_url': 'https://discord.com/invite/pSAbaHf7Rf', 'display_url': 'discord.com/invite/pSAbaHf…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1879156874983157760/uJB4wSqF?format=jpg&name=orig', 'width': 512, 'height': 288}, {'url': 'https://pbs.twimg.com/news_img/1879156874983157760/uJB4wSqF?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Join the Cerebrum DAO Discord Server!', 'description': 'Check out the Cerebrum DAO community on Discord - hang out with 1909 other members and enjoy free voice and text chat.', 'unwound_url': 'https://discord.com/invite/pSAbaHf7Rf'}]}",,0,0
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 11, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 1677}",['1783495689093144616'],"We are about to start in 5 minutes, come and join us for our NEURON Token Sale Event and Q&amp;A Session with the team. 🧠 https://t.co/VXs0KszeLV",2024-04-25 13:58:02+00:00,1783495689093144616,"[{'type': 'quoted', 'id': '1783495310544634038'}]","{'annotations': [{'start': 61, 'end': 66, 'probability': 0.4893, 'type': 'Other', 'normalized_text': 'NEURON'}], 'urls': [{'start': 122, 'end': 145, 'url': 'https://t.co/VXs0KszeLV', 'expanded_url': 'https://twitter.com/Cerebrum_DAO/status/1783495310544634038', 'display_url': 'x.com/Cerebrum_DAO/s…'}]}",,11,4
"{'retweet_count': 6, 'reply_count': 1, 'like_count': 11, 'quote_count': 4, 'bookmark_count': 0, 'impression_count': 4412}",['1783495310544634038'],https://t.co/2mEbCrNLjR,2024-04-25 13:56:32+00:00,1783495310544634038,,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2mEbCrNLjR', 'expanded_url': 'https://x.com/i/spaces/1MYxNoqkgwLKw', 'display_url': 'x.com/i/spaces/1MYxN…', 'status': 200, 'unwound_url': 'https://twitter.com/i/spaces/1MYxNoqkgwLKw/peek'}]}",,11,6
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 25}",['1783484652281282946'],@Michael53523 Public sale is open 100% at TGE Michael. What you are mentioning is the Private Sale which was already done.,2024-04-25 13:14:11+00:00,1783484652281282946,"[{'type': 'replied_to', 'id': '1783483795150106764'}]","{'mentions': [{'start': 0, 'end': 13, 'username': 'Michael53523', 'id': '1738617387090399233'}], 'annotations': [{'start': 42, 'end': 52, 'probability': 0.4801, 'type': 'Other', 'normalized_text': 'TGE Michael'}]}",,0,0
"{'retweet_count': 6, 'reply_count': 1, 'like_count': 17, 'quote_count': 6, 'bookmark_count': 1, 'impression_count': 5775}",['1783452841916366930'],"Less than 24 hours remaining for the NEURON token sale! 🧠

We are excited to see you all soon at our Token Sale Event and Q&amp;A session on X Spaces later today at 4 PM CET. Let's keep on building #DeSci together. https://t.co/27z18Hqb60",2024-04-25 11:07:47+00:00,1783452841916366930,,"{'annotations': [{'start': 37, 'end': 42, 'probability': 0.7027, 'type': 'Other', 'normalized_text': 'NEURON'}, {'start': 141, 'end': 148, 'probability': 0.6797, 'type': 'Other', 'normalized_text': 'X Spaces'}, {'start': 199, 'end': 203, 'probability': 0.4423, 'type': 'Other', 'normalized_text': 'DeSci'}], 'hashtags': [{'start': 198, 'end': 204, 'tag': 'DeSci'}], 'urls': [{'start': 215, 'end': 238, 'url': 'https://t.co/27z18Hqb60', 'expanded_url': 'https://x.com/Cerebrum_DAO/status/1783452841916366930/photo/1', 'display_url': 'pic.x.com/27z18Hqb60', 'media_key': '3_1783452113399332864'}]}",{'media_keys': ['3_1783452113399332864']},17,6
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 48}",['1783223724201648467'],@descimoon We are first launching on BioXYZ Launchpad - https://t.co/HzyAzs7bZq,2024-04-24 19:57:21+00:00,1783223724201648467,"[{'type': 'replied_to', 'id': '1783178926652604906'}]","{'mentions': [{'start': 0, 'end': 10, 'username': 'descimoon', 'id': '1772011959916892160'}], 'annotations': [{'start': 37, 'end': 52, 'probability': 0.7732, 'type': 'Other', 'normalized_text': 'BioXYZ Launchpad'}], 'urls': [{'start': 56, 'end': 79, 'url': 'https://t.co/HzyAzs7bZq', 'expanded_url': 'https://www.bio.xyz/launchpad', 'display_url': 'bio.xyz/launchpad', 'status': 200, 'unwound_url': 'https://www.bio.xyz/launchpad'}]}",,1,0
"{'retweet_count': 15, 'reply_count': 5, 'like_count': 46, 'quote_count': 0, 'bookmark_count': 6, 'impression_count': 2178}",['1783176421600321610'],"We are 2 days away from the launch of NEURON token public sale! 

📌 April 26th at 12 PM CET

Who is excited? 🧠 https://t.co/CPPSxPzEWW",2024-04-24 16:49:23+00:00,1783176421600321610,,"{'annotations': [{'start': 38, 'end': 43, 'probability': 0.851, 'type': 'Other', 'normalized_text': 'NEURON'}], 'urls': [{'start': 111, 'end': 134, 'url': 'https://t.co/CPPSxPzEWW', 'expanded_url': 'https://x.com/Cerebrum_DAO/status/1783176421600321610/photo/1', 'display_url': 'pic.x.com/CPPSxPzEWW', 'media_key': '3_1783176150614790144'}]}",{'media_keys': ['3_1783176150614790144']},46,15
"{'retweet_count': 8, 'reply_count': 0, 'like_count': 15, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 1027}",['1782814011265855926'],"Snapshot is up and running and we are proud to present the first proposal CDP-1 [Governance Framework v1]

Lots more announcements are coming your way, make sure to stay tuned!
 https://t.co/EKD01K7lM7 https://t.co/Kx9dsOZB9Z",2024-04-23 16:49:18+00:00,1782814011265855926,,"{'annotations': [{'start': 0, 'end': 7, 'probability': 0.9755, 'type': 'Other', 'normalized_text': 'Snapshot'}, {'start': 74, 'end': 78, 'probability': 0.7191, 'type': 'Other', 'normalized_text': 'CDP-1'}, {'start': 81, 'end': 100, 'probability': 0.59, 'type': 'Other', 'normalized_text': 'Governance Framework'}], 'urls': [{'start': 178, 'end': 201, 'url': 'https://t.co/EKD01K7lM7', 'expanded_url': 'https://snapshot.org/#/cerebrumdao.eth/proposal/0x6c262a329b6d2e7a6493843b648eb0bc4badc65e1e5cb265ca08877dc68bb317', 'display_url': 'snapshot.org/#/cerebrumdao.…', 'status': 200, 'unwound_url': 'https://snapshot.org/#/cerebrumdao.eth/proposal/0x6c262a329b6d2e7a6493843b648eb0bc4badc65e1e5cb265ca08877dc68bb317'}, {'start': 202, 'end': 225, 'url': 'https://t.co/Kx9dsOZB9Z', 'expanded_url': 'https://x.com/Cerebrum_DAO/status/1782814011265855926/photo/1', 'display_url': 'pic.x.com/Kx9dsOZB9Z', 'media_key': '3_1782813400965300224'}]}",{'media_keys': ['3_1782813400965300224']},15,8
"{'retweet_count': 12, 'reply_count': 0, 'like_count': 26, 'quote_count': 2, 'bookmark_count': 4, 'impression_count': 1980}",['1782792311312650605'],"Join us as we prepare for the launch of our NEURON token sale. 🧠

We are hosting a Token Sale and Q&amp;A Session Event on X Spaces.

📅 Thursday 25th April at 4pm CET

https://t.co/mCrF6FQ8Qz",2024-04-23 15:23:04+00:00,1782792311312650605,,"{'annotations': [{'start': 44, 'end': 49, 'probability': 0.7573, 'type': 'Other', 'normalized_text': 'NEURON'}, {'start': 123, 'end': 130, 'probability': 0.5238, 'type': 'Other', 'normalized_text': 'X Spaces'}], 'urls': [{'start': 168, 'end': 191, 'url': 'https://t.co/mCrF6FQ8Qz', 'expanded_url': 'https://x.com/i/spaces/1OyKAWQADpLJb', 'display_url': 'x.com/i/spaces/1OyKA…', 'unwound_url': 'https://twitter.com/i/spaces/1OyKAWQADpLJb'}]}",,26,12
"{'retweet_count': 14, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1782780162930569390'],"RT @thealbertanis: Heard @bio_xyz is cooking ⚗️🫧

#DeSci https://t.co/mTe7GM3qcl",2024-04-23 14:34:47+00:00,1782780162930569390,"[{'type': 'retweeted', 'id': '1782771755154600035'}]","{'mentions': [{'start': 3, 'end': 17, 'username': 'thealbertanis', 'id': '1238387674249146368'}, {'start': 25, 'end': 33, 'username': 'bio_xyz', 'id': '1809479828812492800'}], 'annotations': [{'start': 51, 'end': 55, 'probability': 0.5595, 'type': 'Other', 'normalized_text': 'DeSci'}], 'hashtags': [{'start': 50, 'end': 56, 'tag': 'DeSci'}], 'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/mTe7GM3qcl', 'expanded_url': 'https://x.com/thealbertanis/status/1782771755154600035/photo/1', 'display_url': 'pic.x.com/mTe7GM3qcl', 'media_key': '16_1782771050306015232'}]}","{'media_keys': ['16_1782771050306015232'], 'media_source_tweet_id': ['1782771755154600035']}",0,14
"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",['1782116285309923684'],"RT @Cerebrum_DAO: Monthly DAO Report — March 2024 🧠   

The report covers the following:
📌 Updates &amp; News about Cerebrum DAO overall 
📌 Cov…",2024-04-21 18:36:47+00:00,1782116285309923684,"[{'type': 'retweeted', 'id': '1782097644271059149'}]","{'mentions': [{'start': 3, 'end': 16, 'username': 'Cerebrum_DAO', 'id': '1448253975980126209'}], 'annotations': [{'start': 116, 'end': 123, 'probability': 0.6282, 'type': 'Other', 'normalized_text': 'Cerebrum'}]}",,0,8
"{'retweet_count': 8, 'reply_count': 0, 'like_count': 16, 'quote_count': 2, 'bookmark_count': 1, 'impression_count': 2342}",['1782097644271059149'],"Monthly DAO Report — March 2024 🧠   

The report covers the following:
📌 Updates &amp; News about Cerebrum DAO overall 
📌 Coverage of Fission Pharma proposal in collaboration with VitaDAO
📌 NEURON Public Sale Announcement  

Link to report - https://t.co/koyX8LTkq3 https://t.co/fNZUyy9vdc",2024-04-21 17:22:42+00:00,1782097644271059149,,"{'annotations': [{'start': 98, 'end': 109, 'probability': 0.6958, 'type': 'Other', 'normalized_text': 'Cerebrum DAO'}, {'start': 134, 'end': 147, 'probability': 0.6819, 'type': 'Other', 'normalized_text': 'Fission Pharma'}, {'start': 180, 'end': 186, 'probability': 0.6453, 'type': 'Other', 'normalized_text': 'VitaDAO'}, {'start': 190, 'end': 195, 'probability': 0.6226, 'type': 'Other', 'normalized_text': 'NEURON'}], 'urls': [{'start': 242, 'end': 265, 'url': 'https://t.co/koyX8LTkq3', 'expanded_url': 'https://drive.google.com/file/d/1OEfEhW7ktvJiZMoHj5bXoKr7xHiy4yH3/view?usp=drive_link', 'display_url': 'drive.google.com/file/d/1OEfEhW…', 'status': 200, 'unwound_url': 'https://drive.google.com/file/d/1OEfEhW7ktvJiZMoHj5bXoKr7xHiy4yH3/view?usp=drive_link'}, {'start': 266, 'end': 289, 'url': 'https://t.co/fNZUyy9vdc', 'expanded_url': 'https://x.com/Cerebrum_DAO/status/1782097644271059149/photo/1', 'display_url': 'pic.x.com/fNZUyy9vdc', 'media_key': '3_1782097300510142465'}]}",{'media_keys': ['3_1782097300510142465']},16,8
"{'retweet_count': 5, 'reply_count': 0, 'like_count': 30, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2398}",['1782071633231929817'],"Proposal passed! This is a major milestone for us, marking our first funding. 🧠

Together with @vita_dao we are looking to continuously fund science and push forward the development of revolutionary treatments.

Read more about the proposal VDP-143 - https://t.co/SBdgskydzE https://t.co/qJuHeGVdfN",2024-04-21 15:39:21+00:00,1782071633231929817,"[{'type': 'quoted', 'id': '1781998709875540161'}]","{'mentions': [{'start': 95, 'end': 104, 'username': 'vita_dao', 'id': '1361314891425067009'}], 'annotations': [{'start': 241, 'end': 243, 'probability': 0.5292, 'type': 'Other', 'normalized_text': 'VDP'}], 'urls': [{'start': 251, 'end': 274, 'url': 'https://t.co/SBdgskydzE', 'expanded_url': 'https://snapshot.org/#/vote.vitadao.eth/proposal/0x675271b25ccc7fae08b24d62650e0f1ecb449c140ddc32d5e54f96c33f81041f', 'display_url': 'snapshot.org/#/vote.vitadao…', 'status': 200, 'unwound_url': 'https://snapshot.box/'}, {'start': 275, 'end': 298, 'url': 'https://t.co/qJuHeGVdfN', 'expanded_url': 'https://twitter.com/vita_dao/status/1781998709875540161', 'display_url': 'x.com/vita_dao/statu…'}]}",,30,5
